URL,ATS,Slug,Job_ID,Company,Job_Title,Role_Family,Archetype_Guess,Remote_Eligible,Geography_Notes,Stretch_Count,Intl_Flex_OK,Seniority_Floor_OK,Search_Anchor,Found_On_Board,Snippet,Discovered_Date
https://jobs.ashbyhq.com/pragmatike/f2c2e53f-3177-4e48-83ee-9beef7bc27e6,ashby,pragmatike,f2c2e53f-3177-4e48-83ee-9beef7bc27e6,Pragmatike,Engineering Manager (100% Remote EMEA) at Pragmatike,market_entry,unclear,yes,EMEA; Remote EMEA; Remote,0,true,true,eu,ashby,Eng mgr 100% remote EMEA,2026-05-11
https://jobs.lever.co/prestashop/f6feae53-c880-4e14-b9d4-9ed7fde74628,lever,prestashop,f6feae53-c880-4e14-b9d4-9ed7fde74628,PrestaShop,Head of Partnerships - Americas at PrestaShop,partnerships_bd,unclear,unclear,,0,unclear,true,latam,lever,Head of Partnerships Americas,2026-05-11
https://jobs.ashbyhq.com/promptfoo/a092c899-7a22-44b5-ad4a-0c2309b1b328,ashby,promptfoo,a092c899-7a22-44b5-ad4a-0c2309b1b328,Promptfoo,Chief of Staff / Business Operations Lead at Promptfoo,chief_of_staff,unclear,unclear,,0,unclear,true,eu,ashby,CoS / BizOps lead,2026-05-11
https://jobs.ashbyhq.com/pylon-labs/96a2080d-98c9-4440-885a-fe7ea8a02a05,ashby,pylon-labs,96a2080d-98c9-4440-885a-fe7ea8a02a05,Pylon,Customer Success Manager (EMEA Lead) at Pylon,market_entry,unclear,unclear,EMEA,0,unclear,true,eu,ashby,CSM EMEA Lead,2026-05-11
https://jobs.lever.co/quantummetric/6f229fc2-53ee-4fcd-b376-d13c15eed443,lever,quantummetric,6f229fc2-53ee-4fcd-b376-d13c15eed443,Quantum Metric,Director of EMEA Channel Partnerships at Quantum Metric,partnerships_bd,unclear,unclear,EMEA,0,unclear,true,eu,lever,EMEA ecosystem strategy,2026-05-11
https://jobs.lever.co/quantummetric/9aeac004-8d1c-4c4e-ae6b-d68a65195b74,lever,quantummetric,9aeac004-8d1c-4c4e-ae6b-d68a65195b74,Quantum Metric,Director - EMEA Channel Partnerships at Quantum Metric,partnerships_bd,unclear,unclear,EMEA,0,unclear,true,eu,lever,EMEA channel partnerships,2026-05-11
https://jobs.ashbyhq.com/radiant-industries/e0e82ba9-a533-417c-98ff-dfaec3ae407e,ashby,radiant-industries,e0e82ba9-a533-417c-98ff-dfaec3ae407e,Radiant Industries,Chief of Staff (Chief Nuclear Officer / Gov Affairs) at Radiant Industries,chief_of_staff,unclear,unclear,DC,0,unclear,true,dc,ashby,DC; regulatory affairs + stakeholder engagement,2026-05-11
https://jobs.lever.co/remofirst/ec14abe2-2240-44c1-a8be-f5743ad5ea80,lever,remofirst,ec14abe2-2240-44c1-a8be-f5743ad5ea80,RemoFirst,Expansion Manager – Australia & New Zealand at RemoFirst,market_entry,unclear,unclear,,0,unclear,true,open_remote,lever,Expansion mgr ANZ,2026-05-11
https://jobs.lever.co/remofirst/f989e778-d156-4c6e-b70b-4ab604915ed1,lever,remofirst,f989e778-d156-4c6e-b70b-4ab604915ed1,RemoFirst,Strategic Customer Success Manager - AMERICAS at RemoFirst,market_entry,unclear,unclear,,0,unclear,true,latam,lever,Strategic CS Americas,2026-05-11
https://boards.greenhouse.io/remotecom/jobs/4557523003,greenhouse,remotecom,4557523003,Remote,"Senior Manager, International Expansion at Remote",market_entry,builder_leaning,yes,Remote,0,unclear,false,open_remote,greenhouse,Own development of strategic plans for new markets; remote-first,2026-05-11
https://boards.greenhouse.io/remotecom/jobs/4559954003,greenhouse,remotecom,4559954003,Remote,International Expansion Manager - EMEA at Remote,market_entry,builder_leaning,yes,EMEA; Remote,0,unclear,false,open_remote,greenhouse,Lead execution and roll-out of expansion footprint for EMEA,2026-05-11
https://boards.greenhouse.io/remotecom/jobs/4194115003,greenhouse,remotecom,4194115003,Remote,Director of International Expansion at Remote,market_entry,builder_leaning,yes,Remote,0,unclear,false,open_remote,greenhouse,Own development of strategic plans to launch new markets,2026-05-11
https://job-boards.greenhouse.io/remotecom/jobs/7492595003,greenhouse,remotecom,7492595003,Remote,Payroll Operations Country Lead - Netherlands at Remote,market_entry,builder_leaning,yes,Remote,0,unclear,true,eu,greenhouse,Payroll ops; not the same level,2026-05-11
https://job-boards.greenhouse.io/remotecom/jobs/7614939003,greenhouse,remotecom,7614939003,Remote,"Manager, Onboarding Operations - EMEA at Remote",strategy_ops,unclear,yes,EMEA; Remote,0,unclear,true,eu,greenhouse,Onboarding ops manager,2026-05-11
https://job-boards.greenhouse.io/remotecom/jobs/7704765003,greenhouse,remotecom,7704765003,Remote,Onboarding Operations Specialist - EMEA at Remote,strategy_ops,unclear,yes,EMEA; Remote,0,unclear,false,eu,greenhouse,Specialist; rejected on title,2026-05-11
https://jobs.ashbyhq.com/renuity/f9d74f21-6503-4845-9a5e-b7f72fded49c,ashby,renuity,f9d74f21-6503-4845-9a5e-b7f72fded49c,Renuity,"Sr. Manager, Strategic Projects at Renuity",market_entry,unclear,unclear,,0,unclear,true,latam,ashby,Sr Mgr strategic projects,2026-05-11
https://jobs.ashbyhq.com/replit/feb1753e-5dc4-45ab-a937-b051e64007d0,ashby,replit,feb1753e-5dc4-45ab-a937-b051e64007d0,Replit,AI Chief of Staff at Replit,chief_of_staff,unclear,unclear,,0,unclear,true,eu,ashby,AI CoS at Replit,2026-05-11
https://jobs.ashbyhq.com/rescale/1598f382-54da-40fe-9946-8bac2fad8514,ashby,rescale,1598f382-54da-40fe-9946-8bac2fad8514,Rescale,Chief of Staff to CEO at Rescale,chief_of_staff,unclear,unclear,,0,unclear,true,open_remote,ashby,CoS to CEO; HPC simulation,2026-05-11
https://jobs.lever.co/groupbyinc/f69e1462-ebc9-4676-8221-5f51187f5f0f,lever,groupbyinc,f69e1462-ebc9-4676-8221-5f51187f5f0f,Rezolve Ai,Sales Director at Rezolve Ai,strategy_ops,unclear,unclear,,0,unclear,true,eu,lever,Sales director (slight off-family),2026-05-11
https://jobs.ashbyhq.com/righthandtalent/013b9856-01ab-464e-a590-2a510c3a90b5,ashby,righthandtalent,013b9856-01ab-464e-a590-2a510c3a90b5,Right Hand Talent,Chief of Staff (General Interest) at Right Hand Talent,chief_of_staff,unclear,unclear,,0,unclear,true,dc,ashby,CoS general talent pool,2026-05-11
https://jobs.lever.co/rover/ac94f515-a0ba-4d03-ad77-01306c8b9c4b,lever,rover,ac94f515-a0ba-4d03-ad77-01306c8b9c4b,Rover.com,"Senior Project Manager, International Country Launch at Rover.com",market_entry,unclear,unclear,,0,unclear,false,open_remote,lever,Sr PM intl country launch,2026-05-11
https://jobs.lever.co/rover/6cc28bba-028d-4646-a485-7e830b977dcd,lever,rover,6cc28bba-028d-4646-a485-7e830b977dcd,Rover.com,"Director, International Scaling at Rover.com",market_entry,unclear,unclear,,0,unclear,false,dc,lever,Director intl scaling Barcelona,2026-05-11
https://jobs.ashbyhq.com/rula/7e7f8644-0bd9-4abf-90f2-19e3fa12a418,ashby,rula,7e7f8644-0bd9-4abf-90f2-19e3fa12a418,Rula,Head of Technology Partnerships (Remote) at Rula,partnerships_bd,unclear,yes,Remote,0,unclear,true,open_remote,ashby,Remote-first; head of tech partnerships,2026-05-11
https://jobs.lever.co/sambatv/2ada074f-de7b-42bf-b6f7-e4648e64b432,lever,sambatv,2ada074f-de7b-42bf-b6f7-e4648e64b432,Samba TV,"Senior Director/VP, Product Management - International Product Strategy at Samba TV",market_entry,unclear,unclear,,0,unclear,false,dc,lever,Sr Dir/VP intl product strategy ad tech,2026-05-11
https://job-boards.greenhouse.io/samsara/jobs/7522148,greenhouse,samsara,7522148,Samsara,Senior Performance Marketing Manager - EMEA - Remote - UK at Samsara,strategy_ops,unclear,yes,EMEA; Remote; UK,0,unclear,true,eu,greenhouse,Performance marketing,2026-05-11
https://jobs.lever.co/saronic/3c85d102-999e-481d-ba04-9b938cb93043,lever,saronic,3c85d102-999e-481d-ba04-9b938cb93043,Saronic,Strategic Partnerships Manager at Saronic,partnerships_bd,unclear,unclear,Defense,0,unclear,true,dc,lever,Defense/maritime partnerships; 7+ yrs DIB exposure,2026-05-11
https://jobs.lever.co/saronic/204590df-9f01-4e3f-b616-5d5564188fc3,lever,saronic,204590df-9f01-4e3f-b616-5d5564188fc3,Saronic,Director of Program Operations at Saronic,strategy_ops,unclear,unclear,Defense,0,unclear,true,dc,lever,Defense; national security program ops,2026-05-11
https://jobs.lever.co/saviynt/1cb329fb-f980-4730-aae8-a65fbd77b6db,lever,saviynt,1cb329fb-f980-4730-aae8-a65fbd77b6db,Saviynt,"Senior Director, Strategy at Saviynt",strategy_ops,unclear,yes,EMEA; Remote,0,unclear,true,open_remote,lever,EMEA Remote,2026-05-11
https://jobs.lever.co/secureframe/89f79a98-cc12-4f57-bc5f-55607c5e8e44,lever,secureframe,89f79a98-cc12-4f57-bc5f-55607c5e8e44,Secureframe,Director of Partnerships at Secureframe,partnerships_bd,unclear,yes,Remote,0,unclear,true,open_remote,lever,Remote-first company,2026-05-11
https://job-boards.greenhouse.io/securitize/jobs/4164056009,greenhouse,securitize,4164056009,Securitize,Strategy and Operations Manager at Securitize,strategy_ops,unclear,yes,Remote,0,unclear,true,open_remote,greenhouse,Fully remote team,2026-05-11
https://jobs.lever.co/sensortower/eb37296c-745a-46bd-80f8-5e08262645cc,lever,sensortower,eb37296c-745a-46bd-80f8-5e08262645cc,Sensor Tower,"Country Manager, Brazil at Sensor Tower",market_entry,builder_leaning,unclear,Brazil,0,unclear,true,latam,lever,Drive sales strategies; manage team Brazil,2026-05-11
https://jobs.ashbyhq.com/sentient/f094ae46-87ba-4833-a003-733c05863220,ashby,sentient,f094ae46-87ba-4833-a003-733c05863220,Sentient,Director of Strategic Partnerships for Capital Markets at Sentient,partnerships_bd,unclear,yes,Remote,0,unclear,true,open_remote,ashby,Remote; investor networks,2026-05-11
https://jobs.ashbyhq.com/sentient/26ee8da3-2022-41ba-9230-86e98be52124,ashby,sentient,26ee8da3-2022-41ba-9230-86e98be52124,Sentient,Director of Operations/Strategy at Sentient,strategy_ops,unclear,unclear,,0,unclear,true,open_remote,ashby,Director ops/strategy,2026-05-11
https://jobs.ashbyhq.com/sentient/7af21f1f-a597-411e-a32c-c08659bf9006,ashby,sentient,7af21f1f-a597-411e-a32c-c08659bf9006,Sentient,APAC Director of Operations/Strategy at Sentient,strategy_ops,unclear,unclear,,0,unclear,true,open_remote,ashby,APAC director ops/strategy,2026-05-11
https://jobs.ashbyhq.com/righthandtalent/93c0c3f5-20c1-4698-ac8d-55708f24873d,ashby,righthandtalent,93c0c3f5-20c1-4698-ac8d-55708f24873d,Series D Climate Tech Startup,Chief of Staff at Series D Climate Tech Startup (Right Hand Talent),chief_of_staff,unclear,unclear,,0,unclear,true,eu,ashby,CoS climate tech,2026-05-11
https://jobs.ashbyhq.com/Sierra/fef64ea0-390e-4648-8086-744bb30c740f,ashby,sierra,fef64ea0-390e-4648-8086-744bb30c740f,Sierra,Strategy & Operations Lead at Sierra,strategy_ops,unclear,unclear,,0,unclear,true,dc,ashby,S&O lead,2026-05-11
https://jobs.lever.co/sierraclub/cf3827ca-af2f-4446-9ae4-e61b9a5e03c8,lever,sierraclub,cf3827ca-af2f-4446-9ae4-e61b9a5e03c8,Sierra Club,Director of Procurement at Sierra Club,strategy_ops,unclear,unclear,,0,unclear,true,dc,lever,Director procurement,2026-05-11
https://jobs.lever.co/significanceinc/1f604682-4b94-4c78-bd07-4ab2112e614a,lever,significanceinc,1f604682-4b94-4c78-bd07-4ab2112e614a,"Significance, Inc.","Director Of Contracts at Significance, Inc.",strategy_ops,unclear,unclear,,0,unclear,true,dc,lever,Director of contracts DoD/civilian,2026-05-11
https://jobs.lever.co/Snif/6030fa9f-3d0a-47d7-9957-8abcf7e6784e,lever,snif,6030fa9f-3d0a-47d7-9957-8abcf7e6784e,Snif,Chief of Staff at Snif,chief_of_staff,unclear,yes,Remote; NYC,0,unclear,true,open_remote,lever,Remote team based NYC; CoS as CEO extension,2026-05-11
https://jobs.lever.co/solidcore/1bf43d7d-e5b3-4275-af63-1388d87320d9,lever,solidcore,1bf43d7d-e5b3-4275-af63-1388d87320d9,solidcore,Head of International at solidcore,market_entry,builder_leaning,unclear,DC,0,unclear,false,open_remote,lever,"Lead intl market entry; joint ventures, strategic alliances",2026-05-11
https://jobs.lever.co/sonarsource/0d16e35d-61ce-4887-bb82-3e7a0760c412,lever,sonarsource,0d16e35d-61ce-4887-bb82-3e7a0760c412,Sonar,Country Manager (VP of Sales) Japan at Sonar,market_entry,builder_leaning,unclear,Japan,1,unclear,true,dc,lever,VP Sales / CM Japan expansion,2026-05-11
https://jobs.lever.co/sonatype/4d3c9a77-dcbf-4de1-8c7e-293ab70f384d,lever,sonatype,4d3c9a77-dcbf-4de1-8c7e-293ab70f384d,Sonatype,"Regional Vice President, Strategic Accounts at Sonatype",strategy_ops,unclear,unclear,,0,unclear,true,dc,lever,RVP strategic accounts,2026-05-11
https://jobs.lever.co/sprypointservices/283ec14a-5b32-4e89-8282-deb4a8f687e7,lever,sprypointservices,283ec14a-5b32-4e89-8282-deb4a8f687e7,SpryPoint,Chief of Staff at SpryPoint,chief_of_staff,unclear,unclear,,0,unclear,true,open_remote,lever,Strategic operator & integrator to SVP Client Solutions,2026-05-11
https://boards.greenhouse.io/stealth/jobs/5636446002,greenhouse,stealth,5636446002,Stealth Ventures at Redesign Health,Founding Chief of Staff at Stealth Ventures at Redesign Health,chief_of_staff,builder_leaning,unclear,,0,unclear,true,open_remote,greenhouse,Founding CoS for stealth child mental health company,2026-05-11
https://boards.greenhouse.io/strava/jobs/3599009,greenhouse,strava,3599009,Strava,"Senior Country Manager, Benelux at Strava",market_entry,builder_leaning,yes,Remote,0,unclear,true,eu,greenhouse,Fully remote; Senior Country Manager Benelux,2026-05-11
https://job-boards.greenhouse.io/strongpointpartners/jobs/4743430008,greenhouse,strongpointpartners,4743430008,Strongpoint Partners,Strategy & Operations Director at Strongpoint Partners,strategy_ops,unclear,yes,Remote,0,unclear,true,open_remote,greenhouse,Chicago HQ; open to fully remote,2026-05-11
https://jobs.ashbyhq.com/superpower/e9b055d7-c292-4953-b9d1-7153d0255b84,ashby,superpower,e9b055d7-c292-4953-b9d1-7153d0255b84,Superpower,Chief of Staff at Superpower,chief_of_staff,unclear,unclear,,0,unclear,true,dc,ashby,CoS Superpower,2026-05-11
https://jobs.ashbyhq.com/Synapse%20Labs/06bb8735-3777-4809-9e12-0ac2ece87226,ashby,synapse%20labs,06bb8735-3777-4809-9e12-0ac2ece87226,Synapse Labs,Head of Strategy at Synapse Labs,strategy_ops,unclear,unclear,,0,unclear,true,latam,ashby,Head of Strategy Synapse Labs,2026-05-11
https://jobs.lever.co/tagup/6f9b74a3-1efc-4bfc-b3db-95be160b7d8f,lever,tagup,6f9b74a3-1efc-4bfc-b3db-95be160b7d8f,Tagup,Director of Marketing at Tagup,strategy_ops,unclear,unclear,Defense; dual-use,0,unclear,true,dc,lever,AI defense/dual-use marketing,2026-05-11
https://jobs.ashbyhq.com/TaptapSend/0759cc3d-381a-4409-9168-9fd8b8c71ba1,ashby,taptapsend,0759cc3d-381a-4409-9168-9fd8b8c71ba1,Taptap Send,"Partner Operations Manager, Latin America at Taptap Send",chief_of_staff,unclear,unclear,Latin America,0,unclear,true,latam,ashby,Cross-border fintech for emerging markets,2026-05-11
https://careers.tekever.com/jobs/7402673-business-developer,external,careers.tekever.com,7402673-business-developer,Tekever,Business Developer at Tekever,market_entry,builder_leaning,unclear,Defense; France,0,unclear,false,priority_company,named_target,Defines/executes market entry strategy for TEKEVER France territories; drone/defense BD,2026-05-11
https://careers.tekever.com/jobs/7261524-commercial-manager,external,careers.tekever.com,7261524-commercial-manager,Tekever,Commercial Manager at Tekever,partnerships_bd,unclear,unclear,,0,unclear,true,priority_company,named_target,Drive commercial growth via strategic partnerships; end-to-end contract mgmt,2026-05-11
https://careers.tekever.com/jobs/7642380-senior-communications-specialist,external,careers.tekever.com,7642380-senior-communications-specialist,Tekever,Senior Communications Specialist at Tekever,strategy_ops,unclear,unclear,,0,unclear,false,priority_company,named_target,"Comms supporting bids/programmes/partnerships/market entries (off-family, not a leadership IC)",2026-05-11
https://jobs.ashbyhq.com/tempo-xyz/bc62d6f3-0b49-48fd-83a9-275d7ebad16a,ashby,tempo-xyz,bc62d6f3-0b49-48fd-83a9-275d7ebad16a,Tempo,Enterprise Partnerships (LatAm) at Tempo,partnerships_bd,unclear,unclear,LATAM,0,unclear,false,latam,ashby,LatAm enterprise partnerships,2026-05-11
https://jobs.ashbyhq.com/The-Flex/8a60fd2c-73fb-4cad-ba5a-587bb09c63a9,ashby,the-flex,8a60fd2c-73fb-4cad-ba5a-587bb09c63a9,The Flex,Chief of Staff – Founder's Office (Remote) at The Flex,chief_of_staff,unclear,yes,Remote,0,unclear,true,open_remote,ashby,Founder/CEO's right hand; global scale,2026-05-11
https://jobs.ashbyhq.com/The-Flex/584632ea-c04b-42c3-937f-01fe7cfc7c2b,ashby,the-flex,584632ea-c04b-42c3-937f-01fe7cfc7c2b,The Flex,Chief of staff - Remote at The Flex,chief_of_staff,unclear,yes,Remote,0,unclear,true,open_remote,ashby,CoS as strategic partner & execution engine,2026-05-11
https://jobs.ashbyhq.com/the-global-talent-co/2e160a14-e673-421b-96f1-58b99fe9b521,ashby,the-global-talent-co,2e160a14-e673-421b-96f1-58b99fe9b521,The Global Talent Co,Customer Support Representative - LATAM at The Global Talent Co,market_entry,unclear,unclear,LATAM,0,unclear,false,latam,ashby,Support rep LATAM,2026-05-11
https://job-boards.greenhouse.io/thequalitygroupgmbh1/jobs/4602318101,greenhouse,thequalitygroupgmbh1,4602318101,The Quality Group,Country Manager Spain - ESN at The Quality Group,market_entry,builder_leaning,unclear,Spain,0,unclear,true,eu,greenhouse,Country Manager Spain; FMCG,2026-05-11
https://jobs.ashbyhq.com/tin-can/afb1a729-835f-4c37-a707-02f83d253993,ashby,tin-can,afb1a729-835f-4c37-a707-02f83d253993,Tin Can,Head of International Expansion at Tin Can,market_entry,builder_leaning,unclear,Seattle,0,false,false,open_remote,ashby,GM-style intl expansion; Seattle 4 days/wk,2026-05-11
https://jobs.ashbyhq.com/tracer/40824e5d-fe57-4e5b-a3d7-8f29709c87ec,ashby,tracer,40824e5d-fe57-4e5b-a3d7-8f29709c87ec,Tracer Cloud Inc,Chief of Staff at Tracer Cloud Inc,chief_of_staff,unclear,unclear,,0,unclear,true,open_remote,ashby,Hand-in-hand with founders,2026-05-11
https://job-boards.greenhouse.io/trails/jobs/4672786006,greenhouse,trails,4672786006,TRAILS,Director of Strategic Operations at TRAILS,strategy_ops,unclear,unclear,,0,unclear,true,dc,greenhouse,Director Strategic Operations,2026-05-11
https://job-boards.greenhouse.io/transcarent/jobs/5690641004,greenhouse,transcarent,5690641004,Transcarent,Chief of Staff at Transcarent,chief_of_staff,unclear,yes,Remote,0,unclear,true,open_remote,greenhouse,CoS to Chief Commercial Officer; generally remote in US,2026-05-11
https://jobs.ashbyhq.com/trashie/0d7d4a3b-ab7b-4984-9ca7-bb4b50d530b7,ashby,trashie,0d7d4a3b-ab7b-4984-9ca7-bb4b50d530b7,Trashie,Chief of Staff at Trashie,chief_of_staff,unclear,unclear,,0,unclear,true,latam,ashby,CoS at Trashie,2026-05-11
https://jobs.ashbyhq.com/tribe-xyz/320651d4-1be8-4ded-9d03-296543226082,ashby,tribe-xyz,320651d4-1be8-4ded-9d03-296543226082,Tribe.xyz,Country Manager - Berlin (People & Talent Ecosystem) at Tribe.xyz,market_entry,builder_leaning,unclear,Berlin,1,unclear,true,eu,ashby,Berlin CM people & talent,2026-05-11
https://job-boards.greenhouse.io/triplewhale/jobs/5126102008,greenhouse,triplewhale,5126102008,Triple Whale,Head of EMEA at Triple Whale,strategy_ops,unclear,unclear,EMEA,0,unclear,true,eu,greenhouse,Defining EMEA strategy; full P&L 8 reports,2026-05-11
https://jobs.lever.co/ttecdigital/1f0b6a2f-4cb9-4014-8cbf-a5ebb90a2e34,lever,ttecdigital,1f0b6a2f-4cb9-4014-8cbf-a5ebb90a2e34,TTEC Digital,"Director, Strategy & Operations at TTEC Digital",strategy_ops,unclear,yes,Remote,0,unclear,true,open_remote,lever,100% remote; project delivery; BD,2026-05-11
https://boards.greenhouse.io/twilio/jobs/4503457,greenhouse,twilio,4503457,Twilio,"Senior Director, Strategic Vertical ISV Partners North America at Twilio",partnerships_bd,unclear,yes,Remote US; Remote,0,unclear,true,open_remote,greenhouse,Sr Dir ISV partners; Remote US,2026-05-11
https://jobs.lever.co/Ubiminds/8c4248ab-ed97-4c2e-9b0c-0e98cd9e6afd,lever,ubiminds,8c4248ab-ed97-4c2e-9b0c-0e98cd9e6afd,Ubiminds,Strategic Partner Relationship Management at Ubiminds,partnerships_bd,unclear,unclear,,0,unclear,false,latam,lever,Strategic partner relationship mgmt,2026-05-11
https://app.welcometothejungle.com/jobs/5ByxBzwj,wttj,,5ByxBzwj,Unknown,Omnea Chief of Staff,chief_of_staff,unclear,unclear,,0,unclear,true,eu,wttj,Omnea CoS,2026-05-11
https://app.welcometothejungle.com/jobs/B-aPLHPJ,wttj,,B-aPLHPJ,Unknown,Remote EMEA Sales Manager,chief_of_staff,unclear,yes,EMEA; Remote EMEA; Remote,0,true,true,eu,wttj,Remote EMEA Sales Manager,2026-05-11
https://app.welcometothejungle.com/jobs/ikUhbENk,wttj,,ikUhbENk,Unknown,Electric Twin Chief of Staff,chief_of_staff,unclear,unclear,,0,unclear,true,eu,wttj,3-5 yrs consulting/banking/startup ops,2026-05-11
https://app.welcometothejungle.com/jobs/mGUwqlPc,wttj,,mGUwqlPc,Unknown,Findem Chief of Staff,chief_of_staff,unclear,unclear,,0,unclear,true,eu,wttj,AI talent acquisition co,2026-05-11
https://app.welcometothejungle.com/jobs/IFtUw-ae,wttj,,IFtUw-ae,Unknown,Lumos Chief of Staff,chief_of_staff,unclear,unclear,,0,unclear,true,eu,wttj,"CEO's CoS, 3+ yrs Product/Strategy/BizOps",2026-05-11
https://app.welcometothejungle.com/jobs/ZDNwUVIx,wttj,,ZDNwUVIx,Unknown,Apollo.io Chief of Staff,chief_of_staff,unclear,unclear,,0,unclear,true,eu,wttj,CoS to CEO; operating rhythms,2026-05-11
https://app.welcometothejungle.com/jobs/sw9KEl4u,wttj,,sw9KEl4u,Unknown,Platformed Founding Account Executive,chief_of_staff,builder_leaning,unclear,,0,unclear,true,eu,wttj,Founding AE (not CoS),2026-05-11
https://app.welcometothejungle.com/jobs/sheungFq,wttj,,sheungFq,Unknown,Airbnb Senior Manager of Technical Program Management,chief_of_staff,unclear,unclear,,0,unclear,true,eu,wttj,Sr Mgr TPM,2026-05-11
https://app.welcometothejungle.com/jobs/QLOQ8Tdn,wttj,,QLOQ8Tdn,Unknown,Welcome to the Jungle Chief of Staff,chief_of_staff,unclear,unclear,,0,unclear,true,eu,wttj,Reports to co-CEO,2026-05-11
https://app.welcometothejungle.com/jobs/fTZf5iOc,wttj,,fTZf5iOc,Unknown,CoachHub Account Executive of Benelux & Nordics,chief_of_staff,unclear,unclear,,0,unclear,false,eu,wttj,AE Benelux/Nordics,2026-05-11
https://app.welcometothejungle.com/jobs/-3PQSbNA,wttj,,-3PQSbNA,Unknown,Workday Senior Director of Strategic Partnerships & Ecosystem,partnerships_bd,unclear,unclear,,0,unclear,true,open_remote,wttj,Sr Dir strategic partnerships ecosystem,2026-05-11
https://app.welcometothejungle.com/jobs/BRcZEfPu,wttj,,BRcZEfPu,Unknown,Remote Senior Partnership Manager,partnerships_bd,unclear,yes,Remote,0,unclear,true,open_remote,wttj,Sr partnership manager Remote.com,2026-05-11
https://app.welcometothejungle.com/jobs/ZkxmQzAv,wttj,,ZkxmQzAv,Unknown,Google Director of Global Partnerships,partnerships_bd,unclear,unclear,,0,unclear,true,open_remote,wttj,Director global partnerships Google,2026-05-11
https://app.welcometothejungle.com/jobs/Sk5j45Cf,wttj,,Sk5j45Cf,Unknown,Deel Director of Partnerships,partnerships_bd,unclear,unclear,,0,unclear,true,open_remote,wttj,Director VC/PE partnerships Deel,2026-05-11
https://app.welcometothejungle.com/jobs/IW5_yo1k,wttj,,IW5_yo1k,Unknown,Omnipresent Head of Partnerships,partnerships_bd,unclear,unclear,EMEA,0,unclear,true,open_remote,wttj,Lead small team EMEA & Americas,2026-05-11
https://app.welcometothejungle.com/jobs/9Xua7Sdn,wttj,,9Xua7Sdn,Unknown,Sinch Vice President of Partnerships,partnerships_bd,unclear,unclear,,0,unclear,true,open_remote,wttj,VP partnerships; indirect sales team,2026-05-11
https://app.welcometothejungle.com/jobs/y0YSXaUJ,wttj,,y0YSXaUJ,Unknown,GoGuardian Senior Director of Strategic and Channel Partnerships,partnerships_bd,unclear,unclear,,0,unclear,true,open_remote,wttj,Sr Dir strategic & channel partnerships,2026-05-11
https://app.welcometothejungle.com/jobs/40qpxs8o,wttj,,40qpxs8o,Unknown,Wellcome Head of Strategic Partnerships,partnerships_bd,unclear,unclear,,0,unclear,true,open_remote,wttj,Strategic leadership of Wellcome's partnerships portfolio,2026-05-11
https://app.welcometothejungle.com/jobs/CgDQjpsd,wttj,,CgDQjpsd,Unknown,Modus Create Director of Partnerships,partnerships_bd,unclear,unclear,,0,unclear,true,open_remote,wttj,Director of partnerships global tech,2026-05-11
https://app.welcometothejungle.com/jobs/Q3qbDZx5,wttj,,Q3qbDZx5,Unknown,Deel Senior Strategic Partnerships Manager,partnerships_bd,unclear,unclear,,0,unclear,true,open_remote,wttj,Sr partnerships mgr Oracle,2026-05-11
https://app.welcometothejungle.com/jobs/EDFC3yNS,wttj,,EDFC3yNS,Unknown,Deel Associate Director of Partnerships Programs,partnerships_bd,unclear,unclear,,0,unclear,true,eu,wttj,Assoc Dir partnerships programs,2026-05-11
https://app.welcometothejungle.com/jobs/Nu0lkKWE,wttj,,Nu0lkKWE,Unknown,Synthesia Head of Partnerships,partnerships_bd,builder_leaning,unclear,,0,unclear,true,eu,wttj,First-ever Head of Partnerships,2026-05-11
https://app.welcometothejungle.com/jobs/MOO4aFxz,wttj,,MOO4aFxz,Unknown,Unlimit Head of Partnerships,partnerships_bd,unclear,unclear,,0,unclear,true,eu,wttj,Commercial partnerships with banks,2026-05-11
https://app.welcometothejungle.com/jobs/6QnqhzSj,wttj,,6QnqhzSj,Unknown,Corsearch Head of Partnerships,partnerships_bd,unclear,unclear,,0,unclear,true,eu,wttj,Law firms and ISVs partnerships,2026-05-11
https://app.welcometothejungle.com/jobs/UbksUrHe,wttj,,UbksUrHe,Unknown,"Lending Club Senior Director, Head of Partnerships & Platforms",partnerships_bd,unclear,unclear,,0,unclear,true,eu,wttj,Home improvement partnerships,2026-05-11
https://app.welcometothejungle.com/jobs/AaOmuL_R,wttj,,AaOmuL_R,Unknown,MoeGo Head of Partnerships and Customer Marketing,partnerships_bd,unclear,unclear,,0,unclear,true,eu,wttj,Pet care channel partnerships,2026-05-11
https://app.welcometothejungle.com/jobs/vW2gLN6E,wttj,,vW2gLN6E,Unknown,HeliosX Head of International Expansion,market_entry,builder_leaning,unclear,,0,unclear,false,open_remote,wttj,Head intl expansion HeliosX,2026-05-11
https://app.welcometothejungle.com/jobs/MGrlsn7f,wttj,,MGrlsn7f,Unknown,Justworks Country Lead,market_entry,builder_leaning,unclear,,0,unclear,true,open_remote,wttj,International Country Lead Canada,2026-05-11
https://app.welcometothejungle.com/jobs/un1W1sn3,wttj,,un1W1sn3,Unknown,Justworks International Expansion Manager,market_entry,builder_leaning,unclear,,0,unclear,false,open_remote,wttj,International expansion mgr,2026-05-11
